imdbID,movieTitle,sceneAddress,sceneDescription,sceneLat,sceneLon
tt0241527,Harry Potter and the Sorcerer's Stone (2001),"St. Pancras Station, St. Pancras, London, England, UK",exterior of King's Cross Station,51.531427,-0.126133
tt0241527,Harry Potter and the Sorcerer's Stone (2001),"London Zoo, Regent's Park, London, England, UK",Harry releases the snake from the Reptile House,51.5352875,-0.1534303
tt0241527,Harry Potter and the Sorcerer's Stone (2001),"Warner Bros. Studios, Leavesden, Hertfordshire, England, UK",studio,51.6929437,-0.4204523
tt0080855,Heaven's Gate (1980),"Hertford Bridge, New College Lane, Oxford University, Oxford, Oxfordshire, England, UK",Bridge of Sighs graduation,51.7544721,-1.2537342
tt0080855,Heaven's Gate (1980),"Mansfield College, Oxford, Oxfordshire, England, UK",quad: dance,51.7574213,-1.2528598
tt0080855,Heaven's Gate (1980),"Oxford University, Oxford, Oxfordshire, England, UK",Harvard University,51.7548164,-1.2543668
tt0080855,Heaven's Gate (1980),"Oxford, Oxfordshire, England, UK",Harvard scenes,51.7520209,-1.2577263
tt0080855,Heaven's Gate (1980),"Sheldonian Theatre, Broad Street, Oxford, Oxfordshire, England, UK",graduation,51.7543026,-1.2550025
tt0411477,Hellboy II: The Golden Army (2008),"Giant's Causeway, County Antrim, Northern Ireland, UK",aerial photography of Giant's Causeway,55.2408073,-6.5115554
tt0093177,Hellraiser (1987),"187 Dollis Hill Lane, Dollis Hill, London, England, UK",as 55 Lodovico Street,51.5628045,-0.2291665
tt0036910,Henry V (1944),"Denham Studios, Denham, Buckinghamshire, England, UK",studio uncredited,51.5522478,-0.4856777
tt0097499,Henry V (1989),"Crowlink, East Sussex, England, UK",exteriors: prologue - cliffs,50.7611372,0.1969103
tt0097499,Henry V (1989),"Shepperton Studios, Shepperton, Surrey, England, UK",studio,51.4066417,-0.4643616
tt1212419,Hereafter (2010),"Mayfair Hotel, Stratton Street, Westminster, London, England, UK",Marie's hotel in London,51.5081167,-0.1439504
tt1212419,Hereafter (2010),"Charing Cross Underground Station, Charing Cross, London, England, UK",train scenes,51.5078411,-0.1272895
tt1212419,Hereafter (2010),"Camberwell Road, London, England, UK",pharmacy,51.4792862,-0.0941764
tt1212419,Hereafter (2010),"Westmoreland Road, Walworth, London, England, UK",Jason attacked and hit by truck,51.4840936,-0.0915991
tt1212419,Hereafter (2010),"Honor Oak Crematorium, Brenchley Gardens, London, England, UK",Jason cremation,51.4539994,-0.043779
tt1212419,Hereafter (2010),"Red Lion Square, Camden, London, England, UK",Conway Hall: Marcus seeking psychic counseling,51.5192896,-0.1170673
tt1212419,Hereafter (2010),"Liverpool Street Station, Liverpool Street, Broadgate, London, England, UK",as Charing Cross Station,51.5187516,-0.0814374
tt1212419,Hereafter (2010),"Doughty Street, London, England, UK",street scene,51.5235279,-0.1164949
tt1212419,Hereafter (2010),"Heygate Estate, Southwark, London, England, UK",housing,51.4924378,-0.0958377
tt1212419,Hereafter (2010),"Liverpool Street, Broadgate, London, England, UK",street level views of underground station,51.5187516,-0.0814374
tt1212419,Hereafter (2010),"Alexandra Palace, Alexandra Palace Way, Muswell Hill, London, England, UK",London Book Fair,51.5946521,-0.1297575
tt0091203,Highlander (1986),"Glen Coe, Highland, Scotland, UK",Kurgan and Connor first meet in battle,56.6825599,-5.1022713
tt0091203,Highlander (1986),"London, England, UK",underground garage fight scenes,51.5073509,-0.1277583
tt0091203,Highlander (1986),"The Study, Glen Coe, Highland, Scotland, UK",tower and cottage,56.6603079,-5.0682986
tt0091203,Highlander (1986),"Brocket Hall, Lemsford, Welwyn Garden City, Hertfordshire, England, UK",sword fencing scene,51.8027648,-0.2404989
tt0091203,Highlander (1986),"St Augustine's Church, Kilburn, London, England, UK",church scene,51.53313,-0.1915284
tt0091203,Highlander (1986),"Wales, UK",Exterior battle scenes,52.1306607,-3.7837117
tt0091203,Highlander (1986),"Greenwich, London, England, UK",scene where McCloud saves young Rachel from the Nazi,51.4825766,-0.0076589
tt0150915,Hilary and Jackie (1998),"Formby Park, Liverpool, Merseyside, England, UK",beach scenes,53.56514,-3.0956239
tt0150915,Hilary and Jackie (1998),"George's Dock, Liverpool, Merseyside, England, UK",stands in for Moscow,53.4064459,-2.9949839
tt0150915,Hilary and Jackie (1998),"St George's Hall, Liverpool, Merseyside, England, UK",Concert scenes,53.4086992,-2.9801682
tt0082517,History of the World: Part I (1981),"Blenheim Palace, Woodstock, Oxfordshire, England, UK",French Palace Outdoor Scenes,51.841365,-1.360972
tt0093209,Hope and Glory (1987),"Bray Studios, Down Place, Oakley Green, Berkshire, England, UK",studio,51.4928221,-0.6760417
tt0093209,Hope and Glory (1987),"Queen's Manor Primary School, Lysia Street, Fulham, London, England, UK",Bill's school,51.480315,-0.221793
tt0093209,Hope and Glory (1987),"Wisley Airfield, Wisley, Surrey, England, UK",Street where main characters lived,51.306579,-0.458078
tt0093209,Hope and Glory (1987),"The Vine Inn, Hillingdon Hill, Uxbridge, Middlesex, England, UK",pub where Bill's dad enlists for military service,51.5355895,-0.4600049
tt0051554,Horror of Dracula (1958),"Bray Studios, Down Place, Oakley Green, Berkshire, England, UK",studio uncredited,51.4928221,-0.6760417
tt0051554,Horror of Dracula (1958),"Bray, Berkshire, England, UK",country roads,51.5077255,-0.7005884
tt0425112,Hot Fuzz (2007),"Wells, Somerset, England, UK",Sandford,51.209347,-2.6445979
tt0425112,Hot Fuzz (2007),"The Crown Pub, Wells, Somerset, England, UK",The Crown pub,51.2092205,-2.6455412
tt0425112,Hot Fuzz (2007),"Barn Theatre, Welwyn Garden City, Hertfordshire, England, UK",interiors,51.798235,-0.215641
tt0425112,Hot Fuzz (2007),"Bishop's Palace, Wells, Somerset, England, UK",Sandford Castle,51.2090385,-2.6426169
tt0970179,Hugo (2011),"Longcross Studios, Chobham Lane, Longcross, Surrey, England, UK",studio,51.3832643,-0.5938267
tt0970179,Hugo (2011),"Shepperton Studios, Shepperton, Surrey, England, UK",studio,51.4066417,-0.4643616
tt0970179,Hugo (2011),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt0970179,Hugo (2011),"Victoria and Albert Museum, South Kensington, London, England, UK",flash back scene,51.4966392,-0.17218
tt2244901,I Give It a Year (2013),"Wrotham Park, Barnet, Hertfordshire, England, UK",wedding reception,51.6772904,-0.1966039
tt0041498,I Was a Male War Bride (1949),"London, England, UK",studio,51.5073509,-0.1277583
tt0053935,Ice Cold in Alex (1958),"Associated British Elstree Studios, Shenley Road, Borehamwood, Hertfordshire, England, UK",studio studio: made at,51.6580868,-0.269287
tt0332136,If Only (2004),"Shepperton Studios, Shepperton, Surrey, England, UK",studio,51.4066417,-0.4643616
tt0332136,If Only (2004),"Twickenham Film Studios, St Margarets, Twickenham, Middlesex, England, UK",studio,51.455612,-0.31888
tt1226774,In the Loop (2009),"Royal Festival Hall, South Bank Centre, South Bank, Lambeth, London, England, UK",interiors: United Nations,51.5058062,-0.1166288
tt0034891,In Which We Serve (1942),"Newcastle Upon Tyne, England, UK",opening scenes of a warship being built,54.978252,-1.61778
tt0034891,In Which We Serve (1942),"Denham Studios, Denham, Buckinghamshire, England, UK",studio uncredited,51.5522478,-0.4856777
tt0034891,In Which We Serve (1942),"Dunstable Downs, Hertfordshire, England, UK",picnic,51.864243,-0.536344
tt0097576,Indiana Jones and the Last Crusade (1989),"Rickmansworth Masonic School, Rickmansworth, Hertfordshire, England, UK",The campus where Indiana Jones teaches,51.647979,-0.473601
tt0097576,Indiana Jones and the Last Crusade (1989),"Stowe School, Buckingham, Buckinghamshire, England, UK",Nazi rally,52.028627,-1.025114
tt0097576,Indiana Jones and the Last Crusade (1989),"Cannon Elstree Studios, Borehamwood, Hertfordshire, England, UK",studio,51.6399365,-0.3077674
tt0097576,Indiana Jones and the Last Crusade (1989),"Royal Horticultural Halls & Conference Centre, Vincent Square, Westminster, London, England, UK",interior: Tempelhof Airport Berlin,51.4944719,-0.1343731
tt0097576,Indiana Jones and the Last Crusade (1989),"Tilbury Docks, Essex, England, UK",speedboat chase scenes,51.4573272,0.3523195
tt0087469,Indiana Jones and the Temple of Doom (1984),"Elstree Studios, Borehamwood, Hertfordshire, England, UK",studio,51.6581399,-0.2692358
tt0494238,Inkheart (2008),"Hever Castle, Hever, Kent, England, UK",Elinor Loredan's Italian lakeside home,51.1868837,0.1138679
tt0494238,Inkheart (2008),"Shepperton Studios, Shepperton, Surrey, England, UK",studio,51.4066417,-0.4643616
tt0110148,Interview with the Vampire: The Vampire Chronicles (1994),"Albert R. Broccoli 007 Stage, Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio interiors: Theatre of the Vampires,51.5480318,-0.5349938
tt0110148,Interview with the Vampire: The Vampire Chronicles (1994),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt0110148,Interview with the Vampire: The Vampire Chronicles (1994),"St Paul's Church, Deptford High Street, Mary Ann Gardens, Deptford, London, England, UK",New Orelans church,51.4796158,-0.0244434
tt0280778,Iris (2001),"Southwold, Suffolk, England, UK",beach scenes,52.325628,1.680181
tt1228705,Iron Man 2 (2010),"Shepperton Studios, Shepperton, Surrey, England, UK",studio,51.4066417,-0.4643616
tt1233301,Ironclad (2011),"Tree Tower Manor, Wales, UK",Archbishop's residence,51.8833591,-3.1839806
tt1233301,Ironclad (2011),"St. Donats Castle, Vale of Glamorgan, Wales, UK",Darnay Castle,51.4045491,-3.5298573
tt1233301,Ironclad (2011),"Dragon International Studios, Wales, UK",studio,51.5289083,-3.4732292
tt0062037,Island of the Burning Damned (1967),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio studio: made at Pinewood Studios London England,51.5474923,-0.5346549
tt1205537,Jack Ryan: Shadow Recruit (2014),"London, England, UK", Hotel Grushinski,51.5073509,-0.1277583
tt1205537,Jack Ryan: Shadow Recruit (2014),"New Southgate, London, England, UK", named the Walter Reed Army Medical Centre,51.611001,-0.135469
tt1205537,Jack Ryan: Shadow Recruit (2014),"Hatfield, Hertfordshire, England, UK", Hertfordshire.,51.763366,-0.22309
tt1205537,Jack Ryan: Shadow Recruit (2014),"Liverpool, England, UK", the 'Manhattan' tunnel to which Ryan tracks the real terrorist plot is the entrance to the Queensway Tunnel,53.4083714,-2.9915726
tt1205537,Jack Ryan: Shadow Recruit (2014),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt1205537,Jack Ryan: Shadow Recruit (2014),"Senate House, University College London, Malet Street, Bloomsbury, London, England, UK",interiors,51.5210743,-0.1287353
tt1351685,Jack the Giant Slayer (2013),"Norwich, Norfolk, England, UK",Norwich Cathedral,52.6308859,1.297355
tt0031505,Jamaica Inn (1939),"Associated British Elstree Studios, Shenley Road, Borehamwood, Hertfordshire, England, UK",studio,51.6580868,-0.269287
tt1229822,Jane Eyre (2011),"Haddon Hall, Bakewell, Derbyshire, England, UK",Thornfield Hall before the fire,53.193965,-1.649593
tt1229822,Jane Eyre (2011),"Broughton Castle, Banbury, Oxfordshire, England, UK",Lowood school,52.0403957,-1.3918965
tt1229822,Jane Eyre (2011),"Chatsworth House, Edensor, Derbyshire, England, UK",gardens where Rochester first meets Jane,53.2275433,-1.6114274
tt1229822,Jane Eyre (2011),"Stanage Edge, Hathersage Moor, Hathersage, Derbyshire, England, UK",the moors,53.347292,-1.633261
tt1229822,Jane Eyre (2011),"Wingfield Manor, South Wingfield, Derbyshire, England, UK",Thornfield Hall after the fire,53.0886946,-1.4425563
tt1229822,Jane Eyre (2011),"Peak District National Park, Derbyshire, England, UK",school landscape,53.2473885,-1.7640001
tt1229822,Jane Eyre (2011),"The Fox House, Longshaw, Derbyshire, England, UK",pub,53.318544,-1.601538
tt1229822,Jane Eyre (2011),"Wrotham Park, Barnet, Hertfordshire, England, UK",Gateshead house,51.6772904,-0.1966039
tt0274166,Johnny English (2003),"Mentmore Towers, Mentmore, Buckinghamshire, England, UK", Johnny breaks into a mansion,51.8682355,-0.6906331
tt0274166,Johnny English (2003),"Brompton Cemetery, Fulham Road, West Brompton, London, England, UK",Johnny disrupts the funeral,51.483969,-0.1897197
tt0274166,Johnny English (2003),"St Albans Cathedral, St Albans, Hertfordshire, England, UK",interior: Coronation scenes,51.7504588,-0.3423409
tt0274166,Johnny English (2003),"Abingdon Street Car Park, Westminster, London, England, UK",Johnny leaves the underground car park in his Aston Martin,51.4979351,-0.1262455
tt0274166,Johnny English (2003),"Canary Wharf, Isle of Dogs, London, England, UK",Sauvage's company headquarters,51.4921822,-0.0241566
tt0274166,Johnny English (2003),"Freemason's Hall, Great Queen Street, Covent Garden, London, England, UK",MI7 HQ,51.5150152,-0.1210856
tt0274166,Johnny English (2003),"Hughenden Manor, Buckinghamshire, England, UK",exterior: Sandringham House,51.6502116,-0.7567772
tt0274166,Johnny English (2003),"Lindsey Street, Clerkenwell, London, England, UK",hearse almost hits the nuns,51.5197853,-0.0999974
tt0274166,Johnny English (2003),"Maughan Library, King's College London, Chancery Lane, Holborn, London, England, UK",exterior: Tower of London,51.5151827,-0.1110035
tt0274166,Johnny English (2003),"RSA, John Adam Street, Strand, London, England, UK",exterior: 10 Downing Street,51.5093963,-0.1227355
tt0274166,Johnny English (2003),"St Michael's Mount, Marazion, Cornwall, England, UK",exterior: Sauvage's French castle,50.1165068,-5.4780804
tt0274166,Johnny English (2003),"The Church of St Michael and All Angels, Hughenden, Buckinghamshire, England, UK",funeral where all the agents get killed,51.6518863,-0.7522346
tt0274166,Johnny English (2003),"West Smithfield, Clerkenwell, London, England, UK",Johnny reverses his car off the trailer,51.5183997,-0.1027967
tt0274166,Johnny English (2003),"Wood Street Police Station, 37 Wood Street, London, England, UK",police station,51.516667,-0.093746
tt0274166,Johnny English (2003),"Yo! Sushi, Belvedere Road, London, England, UK",Johnny visits the sushi restaurant,51.5060628,-0.1172444
tt0113492,Judge Dredd (1995),"Shepperton Studios, Shepperton, Surrey, England, UK",studio,51.4066417,-0.4643616
tt0065922,Julius Caesar (1970),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt0113501,Just Cause (1995),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt0974015,Justice League (2017),"Leavesden Studios, Leavesden, Hertfordshire, England, UK",studio,51.6929437,-0.4204523
tt0267626,K-19: The Widowmaker (2002),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt0248126,Kabhi Khushi Kabhie Gham... (2001),"Waddesdon Manor, Waddesdon, Buckinghamshire, England, UK",Rahul Raichand's home,51.8422698,-0.9375034
tt0248126,Kabhi Khushi Kabhie Gham... (2001),"Blenheim Palace, Woodstock, Oxfordshire, England, UK",doubling as an English university,51.841365,-1.360972
tt0064541,Kes (1969),"Parkside Road, Hoyland, South Yorkshire, England, UK",The Caspers' house,53.4948188,-1.4589054
tt0064541,Kes (1969),"Old Hall Farm, Tankersley, South Yorkshire, England, UK",ruined farm where Billy sees the kestrels,53.4854629,-1.4644178
tt0064541,Kes (1969),"Princess Street, Barnsley, South Yorkshire, England, UK",Floyd chippy,53.5491497,-1.4842212
tt0064541,Kes (1969),"St. Helens School, Carlton Road, Athersley South, Barnsley, South Yorkshire, England, UK",now called Edward Sheerien school All school scenes,53.5706804,-1.4475799
tt0064541,Kes (1969),"Fitzwilliam Street, Barnsley, South Yorkshire, England, UK",scenes with mobile butcher's van,53.4975928,-1.4249434
tt0064541,Kes (1969),"Hoyland Common, Hoyland Road, Hoyland, South Yorkshire, England, UK",kestrel training,53.4982765,-1.4606938
tt0064541,Kes (1969),"Hoyland, South Yorkshire, England, UK",House and most exteriors,53.498492,-1.44056
tt0060588,Khartoum (1966),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt1250777,Kick-Ass (2010),"Elstree Studios, Borehamwood, Hertfordshire, England, UK",studio,51.6581399,-0.2692358
tt1250777,Kick-Ass (2010),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt0053994,Kidnapped (1960),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK", London,51.5474923,-0.5346549
tt0041546,Kind Hearts and Coronets (1949),"31 Grange Road, Ealing, London, England, UK",Sibella's house,51.5096911,-0.303086
tt0041546,Kind Hearts and Coronets (1949),"42 Woodhurst Road, Acton, London, England, UK",73 Balaclava Avenue - Louis Mazzini's house,51.5109276,-0.2675576
tt0041546,Kind Hearts and Coronets (1949),"Harrietsham, Kent, England, UK",village scenes,51.2428529,0.677922
tt0041546,Kind Hearts and Coronets (1949),"Leeds Castle, Kent, England, UK",Chalfont - D'Ascoyne family castle,51.2489896,0.6304649
tt0041546,Kind Hearts and Coronets (1949),"The Guards Club, Guards Club Road, Maidenhead, Berkshire, England, UK",Cruickshanks Hotel,51.5232613,-0.7034913
